coordinates
"47.3757424811726,8.529675964932226"
"47.37078102329672,8.544632674132918"
"47.3585665617628,8.516830472057828"
"47.377652318737795,8.528535252174224"
"47.365804630254274,8.513172422217426"
"47.37506680579462,8.544210160153433"
"47.379925469982204,8.546029175209764"
"47.38224117275066,8.544278291374408"
"47.375974211835484,8.523801110894672"
"47.36042484145646,8.53214085585361"
"47.37442439612272,8.538802861954137"
"47.372197278733104,8.534820611181111"
"47.371248820790974,8.511333175112776"
"47.37136832676659,8.510772297938113"
"47.373768349447374,8.555673335016161"
"47.37426841938105,8.553963795324925"
"47.36710454877689,8.510176380083577"
"47.374545928732715,8.508810893871006"
"47.38190621613626,8.549593064430855"
"47.36570607923943,8.548585398002947"
"47.35765777027451,8.549051295253156"
"47.35969648955937,8.514871389600465"
"47.385831935066776,8.54210007419626"
"47.3736723766516,8.508649235898528"
"47.37439370593621,8.53041756810317"
"47.36894824006219,8.521249768473137"
"47.35547503211529,8.525441183982117"
"47.37509209945727,8.523449660412801"
"47.37313729042704,8.527324782873883"
"47.36416426510663,8.52547388789905"
"47.362761762714904,8.53295096361767"
"47.375114638147366,8.506956667429018"
"47.38154210801553,8.50977686827099"
"47.385643929074746,8.531068401476913"
"47.38281053895674,8.531547011119095"
"47.36438618054775,8.536430606434537"
"47.35226484905795,8.526567727512882"
"47.361056706137944,8.550190339711358"
"47.371052225687194,8.539765749151195"
"47.35989584661399,8.521168233337125"
"47.36598059249651,8.52186066881765"
"47.35939015734583,8.532555710604637"
"47.38642749076463,8.539316224479586"
"47.36154278050929,8.551970841259166"
"47.37666565772388,8.524980068390816"
"47.358701849591135,8.511435811355765"
"47.385835972482845,8.529738855224375"
"47.37021534217507,8.536176619093926"
"47.36084330069112,8.53039495673823"
"47.35345117424939,8.530218289901581"
"47.37530785519996,8.537988194272502"
"47.362137766221956,8.533519167361732"
"47.35420007337221,8.530542465707793"
"47.36201930777496,8.50701212452587"
"47.36774220557216,8.51284075419456"
"47.36650400599277,8.521066743726697"
"47.3616623299123,8.527763818053343"
"47.38625346604313,8.524459830292388"
"47.36882787246409,8.545635519980992"
"47.3808744208999,8.513265206216381"
"47.3691675573127,8.524214001815755"
"47.369326622892395,8.520934569516768"
"47.38637938131831,8.53818329973577"
"47.37308402667365,8.51101163143452"
"47.38273386409951,8.545278530963937"
"47.37893525281748,8.52917330297638"
"47.38745760352657,8.52764591410329"
"47.375822157413516,8.521228299325859"
"47.36569593170149,8.534625070878187"
"47.37300015426424,8.551793943782934"
"47.36949165954121,8.54036543159248"
"47.367515052914015,8.510508851289853"
"47.37292040263359,8.545741992870349"
"47.369221973124894,8.515022889304333"
"47.369251066612705,8.50899910007158"
"47.37324553271706,8.526397104526307"
"47.36934554336207,8.530655340313553"
"47.38041978979412,8.518649080071146"
"47.379977524417455,8.520034049289267"
"47.38340049911796,8.525247645185452"
"47.37868183958863,8.545368953783365"
"47.38342566304836,8.5431980963949"
"47.35638691345413,8.526203342701129"
"47.359293177433386,8.53428711519197"
"47.36327599159362,8.554346962829307"
"47.3680887771209,8.512469639917176"
"47.3640135700956,8.527279559760643"
"47.36964891267701,8.515429996448141"
"47.37449362459849,8.54672591443357"
"47.364269590802046,8.525573822505708"
"47.37983868934683,8.520504445408974"
"47.36417601148054,8.509760493811402"
"47.369138639850625,8.512203989388686"
"47.384864721808285,8.531080934369488"
"47.354297103646765,8.525408406228427"
"47.372816884911984,8.554898225132042"
"47.36255523813855,8.530474833478578"
"47.36192100267549,8.517963485735637"
"47.376638826399144,8.511595267865305"
"47.37090793758742,8.504060270605128"
"47.383673313127,8.52899270023422"
"47.38592228345773,8.526051672243044"
"47.36716516324696,8.535439805465156"
"47.36974340389434,8.548866366105262"
"47.38673918820393,8.525504030910163"
"47.3691214989774,8.522442867852934"
"47.37943706374095,8.51731490294274"
"47.37013419036587,8.523176482668596"
"47.38707742072071,8.53575350288542"
"47.367508980566924,8.523136027566991"
"47.37012885339218,8.527601173348977"
"47.385754170694746,8.539033963641273"
"47.368155172483306,8.520330550106765"
"47.37606160116182,8.54439151935303"
"47.375942431113174,8.512671051607416"
"47.37234532941696,8.537171568190454"
"47.37091014150045,8.544278277471795"
"47.368597254417885,8.541461186472697"
"47.37168769871404,8.513960150861038"
"47.376129653538726,8.544479643798597"
"47.370985079330445,8.52101158253706"
"47.363235137464244,8.554405750665056"
"47.37738490144317,8.51457152378748"
"47.35927911821692,8.509272448781681"
"47.36690411229976,8.512578861396085"
"47.363970788348134,8.519920811387085"
"47.36336893577389,8.527185011729113"
"47.36183081072264,8.5157794787009"
"47.373438024727186,8.528019229431505"
"47.36020236412374,8.5139587006293"
"47.36084352322015,8.5189256109259"
"47.36843504486495,8.553634494235284"
"47.3585802612548,8.51589750263614"
"47.36828833348563,8.517161207063156"
"47.360718529922266,8.511532327134248"
"47.367179731944745,8.546439598633691"
"47.365905974815426,8.537319073666525"
"47.37890859073554,8.507371724369477"
"47.38706661375945,8.537443561849585"
"47.37669904405097,8.509418597183712"
"47.35885896998116,8.527730404771763"
"47.37501115514932,8.506068116597492"
"47.36258924907316,8.55167636397743"
"47.365302026313955,8.551035674753388"
"47.36895273595585,8.518816390532916"
"47.37349893741894,8.509603381013791"
"47.374129770447915,8.535050973619803"
"47.355609520855694,8.526758458147425"
"47.364319096555704,8.533255472300539"
"47.38553767138626,8.525566136072257"
"47.378459363626035,8.526861723469787"
"47.382430630086404,8.513320134091417"
"47.37789182017263,8.50800572418143"
"47.36976599204308,8.538636768549631"
"47.37865276179105,8.523636683916637"
"47.371837251027955,8.534867907806579"
"47.35470766802747,8.5297533789827"
"47.36942179235446,8.556010524629164"
"47.369292559358094,8.550872290367698"
"47.362215678680506,8.534861494788435"
"47.36541320957954,8.510273187486916"
"47.37904333895162,8.524640244131593"
"47.366098459056154,8.515047602525216"
"47.38001006646264,8.518429173941248"
"47.352091997371076,8.530963437184921"
"47.365312816665906,8.533242594355245"
"47.373257001424456,8.545446162360426"
"47.371221830965965,8.516030178686439"
"47.378683469173104,8.524345013420202"
"47.37086692305948,8.521578358626268"
"47.37884193200164,8.51008333320672"
"47.37833253813582,8.530233640672153"
"47.37421194464161,8.516472690401873"
"47.371059993457735,8.510650763677372"
"47.36270957652963,8.516675924920609"
"47.372028236401206,8.54835777294733"
"47.38680114681403,8.528632040790841"
"47.36906088052564,8.51370058509253"
"47.36627309179343,8.537955137757061"
"47.35823564301957,8.528576490598304"
"47.377744792172614,8.509685793778369"
"47.36522515547597,8.524870758575119"
"47.3781754356084,8.510632300898227"
"47.37328741058657,8.545523583743739"
"47.3795230755814,8.54326488570101"
"47.37112824189351,8.555463861306121"
"47.362015673783596,8.552749886355638"
"47.36111558587539,8.521190042260182"
"47.361644776053254,8.526452605164005"
"47.37884907065422,8.513222411483747"
"47.381326243694616,8.549721303747855"
"47.381289712166875,8.514508182874717"
"47.366070477022625,8.53317847941265"
"47.361107452874954,8.552873029012552"
"47.37292841926281,8.503978417540822"
"47.36713015637331,8.546426867858807"
"47.35802512337948,8.513088488729688"
"47.3576979556757,8.513580787681061"
"47.37558904297075,8.517734091784572"
"47.37487635949081,8.508105919510108"
"47.36571525874233,8.534935479092322"
"47.38043034372339,8.517184061995605"
"47.3612874315106,8.51356209545327"
"47.370029514644074,8.551386758480497"
"47.36986144539758,8.505595580506874"
"47.35483183514408,8.532089065963243"
"47.371744402262784,8.509641541917183"
"47.36919871512754,8.538652497972445"
"47.383945479527895,8.541628619212478"
"47.36242680226718,8.534429863427386"
"47.37975999927224,8.544862475512979"
"47.37760869035445,8.51774941191791"
"47.36222551366986,8.528611720467872"
"47.36282651463366,8.514076368458277"
"47.378597093604334,8.511755774356093"
"47.3631221272202,8.516200443669481"
"47.36526548059823,8.53425802279618"
"47.372284113225774,8.540416638539993"
"47.37344866376516,8.538590772139953"
"47.375653410918225,8.516035636075689"
"47.362761655140226,8.55367695931627"
"47.382591984205824,8.548647166506026"
"47.36944628948487,8.504741494486474"
"47.36047896674863,8.523689460795778"
"47.37546848147605,8.544508501792198"
"47.377115668904516,8.51516026334409"
"47.36055482055497,8.534008456222786"
